model,model_type,condition,sentence,lexical_unit,gold_frame,prediction,correct,error_type
flan_t5_base,medium_instruction_model,guided,"Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .",prepare,Activity_prepare,Accomplishment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,So you are now ready to go rabbiting .,ready,Activity_ready_state,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"He was worried about what the cell was planning , thought they were going too far and he was almost ready to come over . ''",ready,Activity_ready_state,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"He was mean of temper , ever ready for fisti-cuffs with all and sundry ; was fond of gambling on horses , dogs and cards ; would spend a lot of money drinking with his mates ; but would begrudge paying his small contribution to the upkeep of our home .",ready,Activity_ready_state,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"We are always ready to assist and advise in the development of video film for your products and company , where none is available .",ready,Activity_ready_state,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"` As you can see , I 'm not quite ready .",ready,Activity_ready_state,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"The knight must be ready to fight hard when his prince required it of him ; he must never desert ; nor must he refuse to fight for the common good ; and , above all , he must fight fearlessly .",ready,Activity_ready_state,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,I suggest you keep an eye on breeding pairs and be ready to move the female out if things get rough .,ready,Activity_ready_state,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,Their pay levels are threatened as they become unable to control the supply of labour into their profession : there is always a ` reserve army '' of suitably qualified workers ready to step into their jobs .,ready,Activity_ready_state,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,After that we will be ready to look at specific policies in more detail .,ready,Activity_ready_state,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"We were very , very angry and more than ready for a fight .",ready,Activity_ready_state,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,Aung San renewed his appeal to Nu to come in .,renew,Activity_resume,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"All sides of the distributive coal trade in Britain renew their plea made on behalf of their customers , to the Chancellor before the budget , not to create hardship by taxing warmth .",renew,Activity_resume,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,At the same time West German leaders renewed their pressure on the East German regime to follow Mikhail Gorbachev 's advice and bring in glasnost and perestroika .,renew,Activity_resume,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,At the end of November guerrillas renewed their attacks on the wealthy suburbs of Escalón and San Benito and fighting also took place on the flanks of the San Salvador and Guazapa volcanos outside the capital .,renew,Activity_resume,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"In the debate referred to , the senior judges renewed their attack .",renew,Activity_resume,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,The RSNC is using the report to renew demands on Environment Secretary Michael Heseltine for urgent action to curb the over-exploitation of rivers .,renew,Activity_resume,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,In May 1990 the government renewed protests to Romania about pollution in Ruse by chlorine gas from the neighbouring Romanian town of Giurgiu .,renew,Activity_resume,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"On these occasions Alison gave Franca some embarrassed or ` significant "" looks , but did not renew attempts to have a talk about the ` situation "" .",renew,Activity_resume,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"It would not be surprising if Malcolm renewed his efforts c.1016--18 , considering the likely state of England at the time , and Cnut could well have acted against him once free to do so .",renew,Activity_resume,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"In pursuit of this , he renewed his efforts to get new players , and was rewarded with two promising youngsters , outside-right Bainbridge , from Seaton Delaval , and inside-right Price , from Worksop .",renew,Activity_resume,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,We will start in our first parliamentary session with a Freedom of Information Act which will open up government to the people .,start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_base,medium_instruction_model,guided,Dougal started with the body .,start,Activity_start,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,Follow-up testing has been started with a questionnaire being sent to past course delegates to check their continued understanding of food safety requirements .,start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_base,medium_instruction_model,guided,Rostov started to walk towards the door .,start,Activity_start,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Penelope choked on her pudding and started to cry , angry , uncontrollable tears .",start,Activity_start,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Fribble started to speak again , but received such a blazing look from Fael-Inis that he subsided .",start,Activity_start,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,Gary Kilpartrick has now started working with YWAM in Switzerland .,start,Activity_start,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Luce shivered , her imagination suddenly starting to work overtime .",start,Activity_start,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Then the girl , Dolly , suddenly started to caper .",start,Activity_start,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,Well the council started then and they took on machines of their own .,start,Activity_start,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"After all , I 'd only just stopped doing my paper-round and I heard them talking about headlong stuff I never knew about before : abortions , heroin , Sylvia Plath , prostitution .",stop,Activity_stop,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"Oh , if only she could stop crying …",stop,Activity_stop,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"To take one example , if Britain stopped burning fossil fuels altogether , the world 's output of carbon dioxide -- some 6 billion tonnes a year -- would fall by only 160 m tonnes .",stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_base,medium_instruction_model,guided,The Office has stopped subsidising one-day energy surveys for industry and commerce and there is little accessible public information .,stop,Activity_stop,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,He stopped buying them for her when they got married .,stop,Activity_stop,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,Social services have stopped paying a £30 attendance allowance for Becky to go to Southampton once every two months for treatment .,stop,Activity_stop,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,The little boy stopped crying .,stop,Activity_stop,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,They had almost stopped resuscitating him on the grounds that the doctor had n't remembered his diagnosis .,stop,Activity_stop,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,""" And then , about four months ago , Mr. Andrew stopped coming to the office .",stop,Activity_stop,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,guided,"I stopped smoking two years ago and I stopped doing all the silly drugs and drink nearly six years ago , so you naturally gravitate towards quite a healthy diet .",stop,Activity_stop,Abandonment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Morton drifted into the grand salon , which was teeming with people .",teem,Abounding_with,Abundance,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Rare blue lizards scurry among the rocks of Petra ; clumps of black lilies grow beside the King 's Highway ; the few oases teem with birds .,teem,Abounding_with,Abundance,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"The quake knocked The Well out for six hours , but when it came back up , it teemed with emotional first-hand reports .",teem,Abounding_with,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,` East Germany is crawling with spies and traitors .,crawling,Abounding_with,Activity_ongoing,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Agnes waited for George , but when he stayed quiet , she said : ` Harry , Neptune Court and its purlieus will be absolutely crawling with cops .",crawling,Abounding_with,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"And when they died and the fleas had finished feasting on their blood , which was by then putrid and crawling with the bacilli , the fleas looked round for another host , and if they could not find another rat , or any small hairy creature to their liking , they settled for the next best thing , which was usually human .",crawling,Abounding_with,Activity_done_state,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,The wild pigs on the spit sizzled gently .,sizzle,Absorb_heat,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Uncover the pan and continue cooking until all the moisture has evaporated ; the pan should also be sizzling again and the dumplings golden brown and crisp underneath .,sizzle,Absorb_heat,Activity_ongoing,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"You 're going to a friend 's for a barbecue on a hot summer 's evening , and you 're walking up the drive and you can smell the barbecue sizzling away .",sizzle,Absorb_heat,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Breakfast of sausage , egg and chips was sizzling over camp-fires .",sizzle,Absorb_heat,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Inside was a lighted wick ; as the metal dish warmed up , the nicotine began to sizzle and give off fumes lethal to red spider mite and aphids .",sizzle,Absorb_heat,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"The torsos sizzle in their own fat , swell and explode . """,sizzle,Absorb_heat,Abandonment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,She did this now and the spit sizzled on the iron .,sizzle,Absorb_heat,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,The omelette sizzled in the cast-iron pan .,sizzle,Absorb_heat,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,A fire was burning in a black grate which had an oven to the side of it ; a large black kettle was sizzling on the hob .,sizzle,Absorb_heat,Activity_ongoing,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Droplets of coffee sizzled on the hotplate .,sizzle,Absorb_heat,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Indeed very few presidents in the last half century have accomplished much in the way of substantial policy change .,accomplish,Accomplishment,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"He accomplished much while director of the Metropolitan Museum of Art , but today is apparently content to sit out the art world harbouring bitter memories of what might have been .",accomplish,Accomplishment,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Wan and red-eyed , and nearly always male , they wore rebel chic regalia and communicated in either a hyperactive babble or a laboured monotone .",regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Tammuz managed to catch Roirbak just as he was making the finishing touches to his evening regalia : black , matt silk suit with thread-wide yellow pinstripe , understated gold adornments , I-Ching earrings .",regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"The faces grinning from the tatty punk regalia looked so depraved and hollow-eyed that I could not bear to think of my American blues friends calling them ` sir "" .",regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Some of them were dressed in Ottoman regalia or Arab dress or even French cavalry uniform , serious-looking young men who -- in the later pictures -- were carrying Lee-Enfield service rifles .",regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Barbarossa 's own depiction shows imperial regalia of orb and sceptre .,regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"` I expect she would laugh her socks off if she found you here in royal regalia ! """,regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,He did so wearing his coral regalia .,regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,The wealth of diamonds incorporated in her regalia reflected the fact that Catherine presided over a realm that for a short period was the world 's leading producer .,regalia,Accoutrements,Abundance,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Aunt Tossie , Mrs Florence Fox-Collier , was Maman 's ( Lady Forester 's ) elder and widowed sister -- widowed for two years but still wearing full mourning regalia .",regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"The New Musical Express , stumbling after the new wave , advertised bells and full hippy regalia , from the people who had brought Beatle jackets to the young .",regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"In part three next month , we suggest ways of originating your own artwork so that you can design your very own printed circuit boards .",originate,Achieving_first,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Monsieur Nýgre himself , who has originated the idea of sweetmeats of crystallised flowers -- you have seen his shop in this very street -- has supplied the violets . """,originate,Achieving_first,UNKNOWN,False,unknown_prediction
flan_t5_large,large_instruction_model,zero_shot,"In addition it was felt that if regional studios were established as well as transmitters , these would be able to originate their own material for local transmission , which would help redress any cultural imbalance in programming .",originate,Achieving_first,UNKNOWN,False,unknown_prediction
flan_t5_large,large_instruction_model,zero_shot,"He then made a major contribution to the development of the internal combustion engine , originating the use of aluminium for pistons .",originate,Achieving_first,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"We believe , as did the Ancient Greeks who originated the word ‘ aristocracy ’ , that every man with the right attitude and talents , regardless of birth or riches , has a capacity of reaching … that status in its true sense . ’",originate,Achieving_first,UNKNOWN,False,unknown_prediction
flan_t5_large,large_instruction_model,zero_shot,"And by the same token , there is no such thing as an author , that is to say , one who originates a work of fiction ab nihilo .",originate,Achieving_first,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,The agency originated no new creative work for the brands .,originate,Achieving_first,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"William Morris , drawn into politics by the Bulgarian Atrocities agitation , had originated the trend for middle-class intellectuals disillusioned with liberal foreign policy to place their faith in the workers .",originate,Achieving_first,UNKNOWN,False,unknown_prediction
flan_t5_large,large_instruction_model,zero_shot,"Waddell , a Professor of Tibetan at the University of London , believed that the Aryans were the bearers of culture and had originated all the main civilizations in history .",originate,Achieving_first,UNKNOWN,False,unknown_prediction
flan_t5_large,large_instruction_model,zero_shot,"If Burun had originated the plot , it was possible that he felt some responsibility towards Sidacai .",originate,Achieving_first,UNKNOWN,False,unknown_prediction
flan_t5_large,large_instruction_model,zero_shot,"Biological agents provide promising alternatives , but we need to understand more about their modes of action .",agent,Active_substance,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"So , come , let 's be done with it ! """,done,Activity_done_state,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Faith was done with old-fashioned equipment ; we needed more equipment to do the water-crossings ahead .,done,Activity_done_state,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"I 'll take the English car and be done with it . """,done,Activity_done_state,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Lets wait and try to offset the amount we owe them with what they owe us - so I say wait until you get July and August done .,done,Activity_done_state,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,When Miss Thorne finished working on the scene he heard his companions sigh with relief .,finish,Activity_finish,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"She had finished tea , and the tray was still at her side .",finish,Activity_finish,Activity_done_state,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Waiting and more waiting , thought Claudel as he finished breakfast .",finish,Activity_finish,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"“ It 's the best … it 's the best , ” but he never finished .",finish,Activity_finish,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Are you all finished now ?,finish,Activity_finish,Activity_done_state,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Malone finished strongly and were rewarded with a try by Stuart Hooks in the final minute which was converted by Bush , whose place kicking was impeccable .",finish,Activity_finish,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,“ I keep getting interrupted .,keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"John Surtees kept the British flag flying in 1964 , before Clark won his second title a year later .",keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"I kept expecting the teacher to praise her , but instead she suddenly cried out ,",keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"I kept saying to them all in my mind , ` You see ?",keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,I have a friend who owns an ST and he keeps telling me to sell my C64 .,keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Do n't keep painting over chipped or worn polish .,keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"He kept thinking of the girl in Mu Chua 's House of the Ninth Ecstasy ; the singsong girl , White Orchid , who had looked so much like Vesa .",keep,Activity_ongoing,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"` I keep telling him people ca n't see him on the radio . """,keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,I kept my hands clasped tightly to avoid the habitual gesture of hiding myself from sight .,keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,I said after last Tuesday 's game that if we kept working our luck would turn .,keep,Activity_ongoing,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Both countries suspended aid to the islands while the mercenaries were in control .,suspend,Activity_pause,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"To prepare adequately for a marathon , I think you should allow 26 weeks if you are inexperienced and at least 12 weeks if you have run several .",prepare,Activity_prepare,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,You do not feel inhibited because you have n't prepared adequately or fear that other people might catch you out or ridicule you .,prepare,Activity_prepare,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,But I did n't prepare carefully enough .,prepare,Activity_prepare,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,[ Mississippi ] National Guard Prepares For Hurricane Season [ and Chemical Terrorism ],prepare,Activity_prepare,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible , shouldering together the duty of Jihad and preparing the efficient duties during conflicts .",prepare,Activity_prepare,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,So you are now ready to go rabbiting .,ready,Activity_ready_state,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"We are always ready to assist and advise in the development of video film for your products and company , where none is available .",ready,Activity_ready_state,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"` As you can see , I 'm not quite ready .",ready,Activity_ready_state,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,After that we will be ready to look at specific policies in more detail .,ready,Activity_ready_state,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Aung San renewed his appeal to Nu to come in .,renew,Activity_resume,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"All sides of the distributive coal trade in Britain renew their plea made on behalf of their customers , to the Chancellor before the budget , not to create hardship by taxing warmth .",renew,Activity_resume,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,At the same time West German leaders renewed their pressure on the East German regime to follow Mikhail Gorbachev 's advice and bring in glasnost and perestroika .,renew,Activity_resume,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,At the end of November guerrillas renewed their attacks on the wealthy suburbs of Escalón and San Benito and fighting also took place on the flanks of the San Salvador and Guazapa volcanos outside the capital .,renew,Activity_resume,Activity_ongoing,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"In the debate referred to , the senior judges renewed their attack .",renew,Activity_resume,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,The RSNC is using the report to renew demands on Environment Secretary Michael Heseltine for urgent action to curb the over-exploitation of rivers .,renew,Activity_resume,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,In May 1990 the government renewed protests to Romania about pollution in Ruse by chlorine gas from the neighbouring Romanian town of Giurgiu .,renew,Activity_resume,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"On these occasions Alison gave Franca some embarrassed or ` significant "" looks , but did not renew attempts to have a talk about the ` situation "" .",renew,Activity_resume,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"It would not be surprising if Malcolm renewed his efforts c.1016--18 , considering the likely state of England at the time , and Cnut could well have acted against him once free to do so .",renew,Activity_resume,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"In pursuit of this , he renewed his efforts to get new players , and was rewarded with two promising youngsters , outside-right Bainbridge , from Seaton Delaval , and inside-right Price , from Worksop .",renew,Activity_resume,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,We will start in our first parliamentary session with a Freedom of Information Act which will open up government to the people .,start,Activity_start,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Dougal started with the body .,start,Activity_start,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Follow-up testing has been started with a questionnaire being sent to past course delegates to check their continued understanding of food safety requirements .,start,Activity_start,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Penelope choked on her pudding and started to cry , angry , uncontrollable tears .",start,Activity_start,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Gary Kilpartrick has now started working with YWAM in Switzerland .,start,Activity_start,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Luce shivered , her imagination suddenly starting to work overtime .",start,Activity_start,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,Well the council started then and they took on machines of their own .,start,Activity_start,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"After all , I 'd only just stopped doing my paper-round and I heard them talking about headlong stuff I never knew about before : abortions , heroin , Sylvia Plath , prostitution .",stop,Activity_stop,Activity_pause,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,"Oh , if only she could stop crying …",stop,Activity_stop,Activity_pause,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,He stopped buying them for her when they got married .,stop,Activity_stop,Activity_pause,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,The little boy stopped crying .,stop,Activity_stop,Activity_pause,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,zero_shot,They had almost stopped resuscitating him on the grounds that the doctor had n't remembered his diagnosis .,stop,Activity_stop,Activity_pause,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"Morton drifted into the grand salon , which was teeming with people .",teem,Abounding_with,Abundance,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,Rare blue lizards scurry among the rocks of Petra ; clumps of black lilies grow beside the King 's Highway ; the few oases teem with birds .,teem,Abounding_with,Abundance,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"The quake knocked The Well out for six hours , but when it came back up , it teemed with emotional first-hand reports .",teem,Abounding_with,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,` East Germany is crawling with spies and traitors .,crawling,Abounding_with,Activity_ongoing,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"Agnes waited for George , but when he stayed quiet , she said : ` Harry , Neptune Court and its purlieus will be absolutely crawling with cops .",crawling,Abounding_with,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"And when they died and the fleas had finished feasting on their blood , which was by then putrid and crawling with the bacilli , the fleas looked round for another host , and if they could not find another rat , or any small hairy creature to their liking , they settled for the next best thing , which was usually human .",crawling,Abounding_with,Activity_done_state,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,The wild pigs on the spit sizzled gently .,sizzle,Absorb_heat,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,Uncover the pan and continue cooking until all the moisture has evaporated ; the pan should also be sizzling again and the dumplings golden brown and crisp underneath .,sizzle,Absorb_heat,Activity_ongoing,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"You 're going to a friend 's for a barbecue on a hot summer 's evening , and you 're walking up the drive and you can smell the barbecue sizzling away .",sizzle,Absorb_heat,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"Breakfast of sausage , egg and chips was sizzling over camp-fires .",sizzle,Absorb_heat,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"Inside was a lighted wick ; as the metal dish warmed up , the nicotine began to sizzle and give off fumes lethal to red spider mite and aphids .",sizzle,Absorb_heat,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"The torsos sizzle in their own fat , swell and explode . """,sizzle,Absorb_heat,Abandonment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,She did this now and the spit sizzled on the iron .,sizzle,Absorb_heat,Accomplishment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,The omelette sizzled in the cast-iron pan .,sizzle,Absorb_heat,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,A fire was burning in a black grate which had an oven to the side of it ; a large black kettle was sizzling on the hob .,sizzle,Absorb_heat,Activity_ongoing,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,Droplets of coffee sizzled on the hotplate .,sizzle,Absorb_heat,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,Indeed very few presidents in the last half century have accomplished much in the way of substantial policy change .,accomplish,Accomplishment,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"He accomplished much while director of the Metropolitan Museum of Art , but today is apparently content to sit out the art world harbouring bitter memories of what might have been .",accomplish,Accomplishment,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"Wan and red-eyed , and nearly always male , they wore rebel chic regalia and communicated in either a hyperactive babble or a laboured monotone .",regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"Tammuz managed to catch Roirbak just as he was making the finishing touches to his evening regalia : black , matt silk suit with thread-wide yellow pinstripe , understated gold adornments , I-Ching earrings .",regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"The faces grinning from the tatty punk regalia looked so depraved and hollow-eyed that I could not bear to think of my American blues friends calling them ` sir "" .",regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
flan_t5_large,large_instruction_model,guided,"Some of them were dressed in Ottoman regalia or Arab dress or even French cavalry uniform , serious-looking young men who -- in the later pictures -- were carrying Lee-Enfield service rifles .",regalia,Accoutrements,Accompaniment,False,wrong_frame_prediction
